job_slot_id,job_id,company_id,job_type,working_hours_type,working_hours_normalised,normalized_city,location_normalised,job_type_id,total_credit_used,redeemed_at,expires_at,deactivated_at,gold_application_count,application_sent_count,normalised_planned_hires
62068,18097122,4511,mechanic,full_time,Fulltime,Hennigsdorf,Rural,99,1000,,,,10,10,1
62097,16908683,221289,it_technician,full_time_part_time,Fulltime,Essen,Large city,93,1000,,,,8,39,1
62139,18114812,43169,shift_supervisor,full_time_part_time,Fulltime,Schortens,Urban,33,1000,,,,0,27,1
62143,18067190,251424,delivery_driver,full_time_part_time,Fulltime,Taufkirchen (Vils),Densification,15,1000,,,,8,11,1
62144,18067665,251424,messenger,full_time_part_time,Fulltime,Landshut,Densification,100,1000,,,,4,6,1
62145,18064606,251424,delivery_driver,full_time_part_time,Fulltime,Erding,Densification,15,1000,,,,9,11,1
62146,18099797,251424,professional_driver,full_time,Fulltime,Landshut,Densification,166,1000,,,,13,36,1
59230,17133752,489374,professional_driver,full_time,Fulltime,Bergheim,Urban,166,1000,,,,13,25,1
62169,18114018,518241,branch_manager,full_time,Fulltime,Neckarsteinach,Urban,35,1000,,,,7,38,1
62174,18114020,489383,mechanic,full_time,Fulltime,Bretten,Urban,99,1000,,,,4,10,1
59160,17133748,42459,engineer,full_time_part_time,Fulltime,Hamburg,Large city,277,1000,,,,14,19,1
59162,17133747,42459,engineer,full_time_part_time,Fulltime,Stuttgart,Large city,277,1000,,,,5,6,1
62155,13892737,366328,installer,full_time,Fulltime,Scheeßel,Rural,275,1000,,,,2,37,1
62121,18114764,3294,team_leader_customer_support,full_time,Fulltime,Coburg,Densification,173,1000,,,,14,40,1
62088,18114596,2835,customer_support,full_time_part_time,Fulltime,Berlin,Large city,14,1000,,,,8,31,1
62124,14496822,354939,inventory_manager,full_time,Fulltime,Kulmbach,Rural,16,1300,,,,14,36,1
59185,16702891,4836,technician,full_time,Fulltime,Brehna,Densification,158,1300,,,,3,18,1
62105,17900939,248199,installer,full_time,Fulltime,Ludwigshafen am Rhein,Large city,275,1300,,,,8,31,1
62122,18097127,474286,inventory_manager,full_time,Fulltime,Königs Wusterhausen,Rural,16,1300,,,,13,10,1
62141,18114535,136880,mechatronics_engineer,full_time,Fulltime,Stuttgart,Large city,279,1300,,,,7,17,1
62142,18066700,251424,messenger,full_time_part_time,Fulltime,Unterschleißheim,Urban,100,1300,,,,6,19,1
62152,12972887,3668,engineer,full_time,Fulltime,Alsbach-Hähnlein,Urban,277,1300,,,,10,22,1
62158,18114815,456472,marketing_manager,full_time,Fulltime,Berlin,Large city,135,1300,,,,14,27,1
62159,14606290,138161,installer,full_time,Fulltime,Heide,Rural,275,1300,,,,2,29,1
62160,14208371,138161,installer,full_time,Fulltime,Handewitt,Rural,275,1300,,,,2,16,1
62163,13526203,355777,callcenter_agent,full_time_part_time,Fulltime,Berlin,Large city,64,1300,,,,4,17,1
62176,5261669,3363,inventory_manager,full_time_part_time,Fulltime,Hamburg,Large city,16,1300,,,,13,30,1
62177,18114765,193787,messenger,full_time,Fulltime,Ransbach-Baumbach,Urban,100,1300,,,,3,29,1
62106,47180,3780,callcenter_agent,full_time_part_time,Fulltime,Mannheim,Large city,64,1300,,,,15,24,1
62129,18114772,3063,callcenter_agent,full_time_part_time,Fulltime,Magdeburg,Large city,64,1300,,,,5,11,1
62133,18114776,4338,messenger,full_time_part_time,Fulltime,Bad Oldesloe,Urban,100,1300,,,,2,8,1
62151,15721223,4339,messenger,full_time_part_time,Fulltime,Berlin,Large city,100,1300,,,,5,10,1
62092,18114614,193845,mechatronics_engineer,full_time,Fulltime,Leonberg,Urban,279,1300,,,,3,13,1
62119,17598836,251416,inventory_manager,part_time,Parttime,Ludwigsfelde,Rural,16,1300,,,,3,26,1
62089,18114523,482649,logistics_manager,full_time,Fulltime,Mülheim an der Ruhr,Large city,165,1500,,,,4,25,1
62094,541361,3437,customer_support,full_time_part_time,Fulltime,Leipzig,Large city,14,1600,,,,9,18,1
62147,18114759,135521,messenger,full_time,Fulltime,Wertheim,Rural,100,1600,,,,0,23,1
62083,17225265,251416,mechatronics_engineer,full_time,Fulltime,Ludwigsfelde,Rural,279,1600,,,,5,30,1
62091,18114584,69855,caregiver,full_time,Fulltime,Schwelm,Urban,129,1800,,,,10,38,1
62120,17598834,251416,delivery_driver,full_time_part_time,Fulltime,Berlin,Large city,15,1800,,,,4,7,1
62084,17163128,135521,inventory_manager,part_time,Parttime,Kitzingen,Densification,16,1900,,,,12,30,1
62073,18052682,3068,logistics_manager,full_time,Fulltime,Föhren,Densification,165,1000,,,,13,33,1
62117,18088309,449805,electrician,full_time,Fulltime,Essen,Large city,80,1065,,,,11,6,1
62109,17889807,494023,sales,full_time,Fulltime,Berlin,Large city,128,700,,,,3,10,1
62074,17598837,251416,professional_driver,full_time,Fulltime,Ludwigsfelde,Rural,166,1800,,,,7,28,1
62096,17157538,489357,service_person,full_time_part_time,Fulltime,Offenburg,Urban,137,1600,,,,11,40,1
62156,18093702,1509,sales_clerk,part_time,Parttime,Magdeburg,Large city,2,400,,,,10,17,1
59167,17097296,485819,production_worker,full_time,Fulltime,Delmenhorst,Densification,161,700,,,,8,10,1
62075,18102899,516318,messenger,full_time,Fulltime,Laatzen,Urban,100,700,,,,8,17,1
59180,17157539,489383,production_worker,full_time,Fulltime,Bretten,Urban,161,700,,,,4,12,1
59182,17157619,489383,production_worker,full_time,Fulltime,Pforzheim,Large city,161,700,,,,2,36,1
59239,17159032,486195,sales_clerk,full_time_part_time,Fulltime,Erlangen,Large city,2,700,,,,4,35,1
59250,17162247,490266,pedagogue,part_time,Parttime,Bremen,Large city,163,700,,,,13,25,1
59197,17039344,486106,inventory_manager,full_time,Fulltime,Troisdorf,Urban,16,700,,,,8,21,1
62111,18029269,513372,inventory_manager,full_time_part_time,Fulltime,Ottendorf-Okrilla,Densification,16,700,,,,2,22,1
59257,17104985,486101,inventory_manager,full_time,Fulltime,Neuenstein,Rural,16,700,,,,0,30,1
59169,17097167,485819,production_worker,full_time,Fulltime,Delmenhorst,Densification,161,1000,,,,1,17,1
62100,18114644,319408,marketing_manager,full_time,Fulltime,Berlin,Large city,135,1000,,,,0,32,1
62113,17900945,496636,machine_operator,full_time,Fulltime,Jena,Large city,267,1000,,,,0,11,1
62178,18097147,517880,sales,full_time,Fulltime,Berlin,Large city,128,1000,,,,3,36,1
62101,18114525,505200,sales_clerk,full_time_part_time,Fulltime,Berlin,Large city,2,1300,,,,12,32,1
59216,17158108,488022,craftsman,full_time,Fulltime,Linkenheim-Hochstetten,Urban,46,1300,,,,15,32,1
62079,18058949,514785,software_developer,full_time,Fulltime,Berlin,Large city,142,1300,,,,1,19,1
62077,18099783,511863,computer_scientist,full_time,Fulltime,,Large city,68,1600,,,,0,11,1
59228,17133746,487997,marketing_manager,full_time,Fulltime,,Large city,135,1600,,,,8,22,1
62048,18099525,2675,inventory_manager,part_time,Parttime,Otzing,Rural,16,200,,,,9,32,1
62049,18099604,2675,inventory_manager,part_time,Parttime,Düsseldorf,Large city,16,200,,,,5,17,1
61978,18086880,202773,inventory_manager,full_time_part_time,Fulltime,Frankfurt am Main,Large city,16,400,,,,1,17,1
61985,15004390,2737,service_person,full_time_part_time,Fulltime,Marl,Urban,137,400,,,,4,13,1
62046,18089541,540,sales_clerk,full_time_part_time,Fulltime,Verden (Aller),Densification,2,400,,,,4,11,1
62037,17620735,2647,facility_manager,part_time,Parttime,Saarbrücken,Urban,82,400,,,,6,7,1
62002,17865799,4822,inventory_manager,part_time,Parttime,Wesel,Urban,16,450,,,,4,4,1
62003,10997701,4822,inventory_manager,part_time,Parttime,Neuendeich,Urban,16,450,,,,13,33,1
62012,18091316,4622,messenger,full_time_part_time,Fulltime,Köln,Large city,100,500,,,,6,13,1
61975,18083218,3489,hr_manager,full_time,Fulltime,Potsdam,Large city,146,700,,,,0,12,1
62034,16022235,83925,production_worker,full_time_part_time,Fulltime,Simmern (Hunsrück),Densification,161,700,,,,10,8,1
62042,17133595,134413,callcenter_agent,full_time_part_time,Fulltime,Essen,Large city,64,700,,,,15,17,1
62043,11893097,239617,cleaner,full_time_part_time,Fulltime,Homburg,Urban,11,700,,,,7,20,1
59281,7636918,130543,industrial_clerk,full_time,Fulltime,Herne,Large city,91,700,,,,4,9,1
62051,18097143,83643,inventory_manager,full_time,Fulltime,Ravensburg,Urban,16,700,,,,7,10,1
62063,17865793,199950,messenger,full_time_part_time,Fulltime,Neuenstein,Densification,100,700,,,,12,31,1
61992,11700698,4105,sales_clerk,part_time,Parttime,Weiler-Simmerberg,Urban,2,700,,,,11,13,1
62022,18076429,3544,sales_agent,full_time_part_time,Fulltime,Schwedt/Oder,Rural,45,700,,,,11,38,1
62006,18091247,4622,messenger,part_time,Parttime,Bergisch Gladbach,Urban,100,700,,,,14,8,1
62035,16330464,73742,security,full_time,Fulltime,Stutensee,Urban,51,700,,,,7,10,1
62009,18088039,3489,hr_manager,full_time,Fulltime,Potsdam,Large city,146,700,,,,2,9,1
62013,18088320,3489,lawyer,full_time,Fulltime,Potsdam,Large city,167,700,,,,7,10,1
62025,18090390,516491,receptionist,full_time,Fulltime,Kassel,Large city,31,700,,,,5,27,1
62007,18088029,3489,economist,full_time,Fulltime,Potsdam,Large city,274,700,,,,9,36,1
61976,13354762,3401,industrial_clerk,part_time,Parttime,Rheda-Wiedenbrück,Urban,91,800,,,,7,11,1
61970,17668071,4472,office_assistant,full_time_part_time,Fulltime,Berlin,Large city,53,800,,,,6,37,1
61979,18088311,1563,facility_manager,full_time_part_time,Fulltime,Aue-Bad Schlema,Urban,82,1000,,,,6,9,1
61977,18064213,42457,train_attendant,full_time,Fulltime,Nürnberg,Large city,122,1000,,,,6,5,1
61942,18057821,52767,clerk,part_time,Parttime,Frankfurt am Main,Large city,67,1000,,,,8,11,1
61982,18088321,73732,facility_manager,full_time,Fulltime,Tübingen,Urban,82,1000,,,,8,32,1
62005,13044268,334900,caregiver,full_time_part_time,Fulltime,Göttingen,Urban,129,1000,,,,14,14,1
62029,18064205,320310,executive_assistant,full_time,Fulltime,Montabaur,Urban,169,1000,,,,6,15,1
60758,17021595,426403,craftsman,full_time_part_time,Fulltime,Düsseldorf,Large city,46,1000,,,,10,27,1
62030,18097146,494020,caregiver,full_time_part_time,Fulltime,Pforzheim,Large city,129,1000,,,,15,5,1
62032,18097149,494020,caregiver,full_time_part_time,Fulltime,Vogtareuth,Urban,129,1000,,,,14,18,1
62039,37641,4153,professional_driver,full_time,Fulltime,Berglern,Densification,166,1000,,,,2,15,1
59280,10509096,130543,machine_operator,full_time,Fulltime,Herne,Large city,267,1000,,,,1,38,1
62054,17024650,3270,professional_driver,full_time,Fulltime,Seddiner See,Densification,166,1000,,,,14,3,1
59105,17085353,486801,caregiver,full_time,Fulltime,Osnabrück,Densification,129,1000,,,,8,37,1
61937,18056555,42455,train_attendant,full_time_part_time,Fulltime,Dortmund,Large city,122,1000,,,,12,40,1
62023,18090536,516491,chef,full_time,Fulltime,Kassel,Large city,3,1000,,,,5,11,1
57738,16787570,2690,customer_support,full_time_part_time,Fulltime,Leipzig,Large city,14,1000,,,,5,17,1
62027,18097130,2733,customer_support,full_time_part_time,Fulltime,Essen,Large city,14,1000,,,,3,35,1
61857,18052680,196699,branch_manager,full_time,Fulltime,Gardelegen,Rural,35,1000,,,,12,39,1
62056,16776436,4105,sales_clerk,part_time,Parttime,Kempten,Rural,2,1100,,,,6,21,1
62041,16187037,134413,it_administrator,full_time,Fulltime,Mannheim,Large city,148,1300,,,,12,16,1
62017,17968736,120256,security,full_time,Fulltime,Kalkar,Urban,51,1300,,,,6,29,1
62036,13893379,374679,machine_operator,full_time,Fulltime,Oranienbaum-Wörlitz,Rural,267,1300,,,,9,22,1
62053,18055319,101499,professional_driver,full_time,Fulltime,Rheinmünster,Urban,166,1300,,,,14,34,1
59145,17098380,486192,craftsman,full_time,Fulltime,Eckernförde,Densification,46,1300,,,,15,28,1
60669,17667114,52008,callcenter_agent,full_time_part_time,Fulltime,Potsdam,Large city,64,"1,300.00",,,,0,17,1
61986,18090146,197194,service_person,full_time_part_time,Fulltime,Achim,Densification,137,1300,,,,0,5,1
61858,16897444,196699,sales_clerk,full_time_part_time,Fulltime,Chemnitz,Large city,2,1300,,,,2,17,1
62001,18089697,116769,logistics_manager,full_time,Fulltime,Friedberg,Densification,165,1300,,,,6,3,1
62000,13001704,77561,messenger,full_time_part_time,Fulltime,Frankfurt am Main,Large city,100,1500,,,,13,37,1
62047,14066731,141490,professional_driver,full_time,Fulltime,Melle,Densification,166,1000,,,,1,10,1
61993,18058552,516867,service_person,part_time,Parttime,Homburg,Urban,137,400,,,,14,8,1
62050,15840900,417987,machine_operator,full_time,Fulltime,Memmingen,Densification,267,600,,,,13,14,1
61971,18076304,428990,inventory_manager,full_time,Fulltime,Kromsdorf,Urban,16,700,,,,2,15,1
61996,18088643,511079,inventory_manager,full_time,Fulltime,Rheinmünster,Urban,16,700,,,,3,7,1
62004,18058215,512174,economist,full_time_part_time,Fulltime,Garching,Urban,274,700,,,,4,20,1
62044,18033010,507360,service_person,full_time_part_time,Fulltime,Schleswig,Rural,137,700,,,,7,19,1
61918,18064175,363282,team_leader,full_time,Fulltime,Bobenheim-Roxheim,Urban,151,1000,,,,0,8,1
61981,14455689,398228,inventory_manager,full_time_part_time,Fulltime,Lübeck,Large city,16,1000,,,,0,4,1
61983,17022916,485593,marketing_manager,full_time_part_time,Fulltime,Leipzig,Large city,135,1000,,,,11,14,1
61987,18027223,417691,machine_operator,full_time,Fulltime,Pforzheim,Large city,267,1000,,,,7,21,1
61995,18025280,513412,service_person,full_time_part_time,Fulltime,Haan,Urban,137,1000,,,,13,7,1
61998,18088326,511079,professional_driver,full_time,Fulltime,Ehrenkirchen,Urban,166,1000,,,,0,28,1
62018,18097123,517611,receptionist,full_time,Fulltime,Hamburg,Large city,31,1000,,,,12,15,1
61973,18076303,517001,hr_manager,full_time,Fulltime,Berlin,Large city,146,1000,,,,13,16,1
61988,17384031,495935,mechanic,full_time,Fulltime,Erfurt,Large city,99,1000,,,,14,3,1
61990,17383700,495935,mechanic,full_time,Fulltime,Leonberg,Urban,99,1000,,,,12,24,1
62020,17962219,514355,graphic_designer,full_time_part_time,Fulltime,Berlin,Large city,89,1000,,,,5,6,1
62038,18064181,187432,team_leader,full_time,Fulltime,Weißenfels,Densification,151,1000,,,,8,14,1
59099,17037921,483274,it_administrator,full_time,Fulltime,Lübeck,Large city,148,1300,,,,6,27,1
59116,17133517,489349,construction_helper,full_time,Fulltime,Filderstadt,Urban,70,1300,,,,5,25,1
59071,16901257,477825,sales,full_time_part_time,Fulltime,Köln,Large city,128,1500,,,,0,21,1
62016,18028308,483275,messenger,full_time,Fulltime,Pommersfelden,Densification,100,1500,,,,1,20,1
62055,10704328,641,business_development_manager,part_time,Parttime,Berlin,Large city,152,2000,,,,8,40,1
61873,16863534,2737,service_person,part_time,Parttime,Rheine,Urban,137,300,,,,7,31,1
61888,18058598,4668,sales_clerk,part_time,Parttime,Landshut,Densification,2,400,,,,5,10,1
61889,18058666,4668,sales_clerk,part_time,Parttime,Wardenburg,Densification,2,400,,,,1,38,1
61921,18064173,508277,messenger,full_time_part_time,Fulltime,Wuppertal,Large city,100,400,,,,14,29,1
61929,18064202,4668,sales_clerk,part_time,Parttime,Bad Krozingen,Urban,2,400,,,,12,18,1
61955,18064254,4668,sales_clerk,part_time,Parttime,Saalfeld/Saale,Rural,2,400,,,,1,14,1
61912,18036933,4415,service_person,full_time_part_time,Fulltime,Senden,Urban,137,400,,,,12,35,1
61875,18057232,3710,cleaner,part_time,Parttime,Bergisch Gladbach,Urban,11,400,,,,10,11,1
61866,10925441,4822,inventory_manager,part_time,Parttime,Geestland,Rural,16,450,,,,14,28,1
61916,16693655,2737,service_person,full_time,Fulltime,Bad Oldesloe,Urban,137,500,,,,8,11,1
61011,15721340,2993,callcenter_agent,full_time_part_time,Fulltime,Hameln,Densification,64,700,,,,1,39,1
61847,18033328,352140,production_worker,full_time,Fulltime,Greven,Urban,161,700,,,,10,14,1
61855,18028121,3818,cleaner,full_time,Fulltime,Delmenhorst,Densification,11,700,,,,2,8,1
61860,18055203,83925,production_worker,full_time_part_time,Fulltime,Landstuhl,Urban,161,700,,,,9,39,1
61863,18056466,83925,delivery_driver,full_time,Fulltime,Landstuhl,Urban,15,700,,,,12,23,1
61876,17968687,52766,inventory_manager,full_time,Fulltime,Rövershagen,Rural,16,700,,,,1,32,1
61906,18062776,4340,hr_manager,full_time,Fulltime,Berlin,Large city,146,700,,,,3,23,1
61913,11286450,3470,messenger,full_time,Fulltime,Hohe Börde,Rural,100,700,,,,2,19,1
61919,18061791,4340,reservation_agent,full_time,Fulltime,Berlin,Large city,155,700,,,,10,37,1
61934,18064201,3452,inventory_manager,full_time,Fulltime,Forchheim,Densification,16,700,,,,3,20,1
61941,14160501,3689,inventory_manager,full_time,Fulltime,Brunsbüttel,Rural,16,700,,,,0,29,1
61865,18033013,139190,messenger,part_time,Parttime,Weil der Stadt,Urban,100,700,,,,6,13,1
61859,16884396,3056,sales_clerk,part_time,Parttime,Düsseldorf,Large city,2,700,,,,8,6,1
61896,17063805,225699,customer_support,full_time_part_time,Fulltime,Castrop-Rauxel,Urban,14,700,,,,1,15,1
61864,16691609,218033,sales_agent,full_time,Fulltime,Wolfenbüttel,Densification,45,700,,,,12,38,1
61958,43197,2820,office_assistant,full_time_part_time,Fulltime,Berlin,Large city,53,700,,,,3,35,1
61891,18057787,73732,cleaner,part_time,Parttime,Möglingen,Urban,11,800,,,,7,40,1
61892,18057867,73732,cleaner,part_time,Parttime,Bad Wimpfen,Urban,11,800,,,,5,30,1
61893,18058855,73732,cleaner,part_time,Parttime,Bietigheim-Bissingen,Urban,11,800,,,,6,28,1
61895,18058796,73732,cleaner,part_time,Parttime,Heilbronn,Large city,11,800,,,,0,12,1
61954,18030014,3401,logistics_manager,full_time,Fulltime,Meppen,Rural,165,800,,,,14,31,1
61862,17962234,3259,technician,full_time,Fulltime,Berlin,Large city,158,1000,,,,11,17,1
61879,13456248,329886,team_leader_customer_support,full_time,Fulltime,Berlin,Large city,173,1000,,,,11,31,1
61885,17902210,329886,operating_manager,full_time,Fulltime,Berlin,Large city,153,1000,,,,0,22,1
61890,17948617,3837,accountant,full_time_part_time,Fulltime,Zwickau,Urban,138,1000,,,,15,3,1
61899,15723104,4509,graphic_designer,full_time_part_time,Fulltime,München,Large city,89,1000,,,,0,25,1
61900,17957866,4340,accountant,full_time,Fulltime,Berlin,Large city,138,1000,,,,13,11,1
61903,18061715,4340,hr_manager,full_time,Fulltime,Berlin,Large city,146,1000,,,,7,17,1
61907,18063944,4340,accountant,full_time,Fulltime,Berlin,Large city,138,1000,,,,8,32,1
61960,18065833,513399,locksmith,full_time,Fulltime,Essen,Large city,95,1000,,,,0,39,1
61851,18037679,3445,service_person,full_time_part_time,Fulltime,Berlin,Large city,137,1000,,,,4,12,1
61959,18036936,3401,mechatronics_engineer,full_time,Fulltime,Meppen,Rural,279,1000,,,,8,25,1
61872,18057117,3730,cleaner,full_time,Fulltime,Barßel,Densification,11,1000,,,,7,40,1
61944,18064212,3729,security,full_time_part_time,Fulltime,Leipzig,Large city,51,1000,,,,1,25,1
61887,10970080,3776,callcenter_agent,full_time_part_time,Fulltime,Dresden,Large city,64,1000,,,,13,19,1
61915,15240336,3729,security,full_time_part_time,Fulltime,Berlin,Large city,51,1000,,,,8,9,1
61928,14824318,218033,mechatronics_engineer,full_time,Fulltime,Berlin,Large city,279,1000,,,,6,4,1
61932,17962121,3087,inventory_manager,full_time,Fulltime,Holzgünz,Densification,16,1000,,,,15,32,1
61867,18056539,83925,shift_supervisor,full_time,Fulltime,Beelitz,Densification,33,1300,,,,3,34,1
61897,18033320,420765,security,full_time,Fulltime,Höchstadt,Urban,51,1300,,,,6,19,1
61905,18033012,364515,sales,full_time,Fulltime,Stuttgart,Large city,128,1300,,,,9,23,1
61935,3928860,99796,callcenter_agent,full_time,Fulltime,Montabaur,Urban,64,1300,,,,8,28,1
61930,17962133,3087,clerk,full_time,Fulltime,Holzgünz,Densification,67,1300,,,,1,6,1
61931,17962131,3087,mechatronics_engineer,full_time,Fulltime,Holzgünz,Densification,279,1300,,,,13,23,1
61871,15092779,3289,sales_agent,full_time_part_time,Fulltime,Essen,Large city,45,"1,300.00",,,,5,27,1
57608,12789035,312786,sales_clerk,full_time_part_time,Fulltime,Leipzig,Large city,2,1300,,,,12,16,1
